x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89644.2,43141.67951,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89643.5,43145.2922739,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89643.2,43147.9050378,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89642.2,43150.5178016,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89640.1,43153.1305655,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,8.333333333333334
89636.318312,43158.9151375,0.0,0.0,0.0,0.9090449834628126,0.4166979938049796,8.333333333333334
89634.1847531,43161.719724,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,8.333333333333334
89631.807161,43164.5682631,0.0,0.0,0.0,0.9061282124747289,0.4230031472192053,8.333333333333334
89629.8754824,43167.350668,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,8.333333333333334
89629.0728391,43169.2270056,0.0,0.0,0.0,0.910750913033808,0.41295614102236705,8.333333333333334
89627.1769196,43171.9579028,0.0,0.0,0.0,0.9266429901665514,0.37594250727364215,8.333333333333334
89624.5486293,43174.0235088,0.0,0.0,0.0,0.941253485813917,0.3377008668084083,8.333333333333334
89620.2377949354,43176.92663418808,0.0,0.0,0.0,0.8455940572063416,0.5338264609564781,8.333333333333334
89619.62252859152,43179.897633408575,0.0,0.0,0.0,0.6780175724580781,0.7350456934354862,8.333333333333334
89619.7575395,43182.8044835,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,8.333333333333334
89621.5366302,43185.5496266,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,8.333333333333334
89623.8589911,43187.3888367,0.0,0.0,0.0,0.12938257007302117,0.9915947511767595,8.333333333333334
89626.7369063,43188.1528607,0.0,0.0,0.0,-0.07385668109901548,0.9972688657814593,8.333333333333334
89629.6624967,43187.9171386,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89632.1322734,43187.7995723,0.0,0.0,0.0,-0.30761263760673174,0.9515116736985572,8.333333333333334
89634.642422,43186.5871419,0.0,0.0,0.0,-0.28523867458020946,0.9584565188487819,8.333333333333334
89637.2185154,43185.5048442,0.0,0.0,0.0,-0.16309707481772462,0.9866100263963982,156.0
89639.9822828,43183.2654118,0.0,0.0,0.0,-0.010236687938377616,0.9999476037373419,158.0
89642.8997601,43182.3056718,0.0,0.0,0.0,0.09308971293312407,0.9956577249969131,160.0
89645.8452275,43182.3613059,0.0,0.0,0.0,0.17807506128305492,0.9840169066378058,162.0
89648.6392499,43182.3067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334585,164.0
89651.2792464,43183.3048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794703,166.0
89653.9579201,43184.7000472,0.0,0.0,0.0,0.19750779225370946,0.9803013169424315,168.0
89656.6963393,43185.5749218,0.0,0.0,0.0,0.05636396520517176,0.9984102881212463,170.0
89658.0,43185.7814447,0.0,0.0,0.0,0.05636396520517176,0.9984102881212463,172.0
89659.0,43185.791971,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,174.0
89659.4203205,43185.7832478,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,176.0
89659.4,43185.781971,0.0,0.0,0.0,-0.42261034851357465,0.906311476993001,178.0
89659.8,43185.7397590,0.0,0.0,0.0,-0.42261034851357465,0.906311476993001,180.0
89661.3851057,43185.6996826,0.0,0.0,0.0,-0.42261034851357465,0.906311476993001,182.0
89661.3888888,43184.1111111,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,182.0
89661.0900001,43183.1111111,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,184.0
89660.89165013,43182.15401664483,0.0,0.0,0.0,-0.6142195472422678,0.789135189803055,184.0
89660.8369165013,43181.6933348,0.0,0.0,0.0,-0.7230101371919843,0.6908374204670937,186.0
89659.6120400592,43178.8609162,0.0,0.0,0.0,-0.8835584750190753,0.4683208528583435,188.0
89658.8135227539,43178.0427471,0.0,0.0,0.0,-0.9801747389059943,0.19813500753417107,190.0
89657.7639421,43177.11758,0.0,0.0,0.0,-0.9971781210849405,0.07507193103622414,192.0
89656.2102013,43176.4641655,0.0,0.0,0.0,-0.9972539196028841,0.07405821923787008,194.0
89654.2806368,43175.394427,0.0,0.0,0.0,-0.9994026571253026,0.034559064380922884,196.0
89651.40001363785,43174.4559244,0.0,0.0,0.0,-0.9834601309586625,0.1811247382738496,198.0
89649.40297902725,43173.9813553,0.0,0.0,0.0,-0.9471330268893299,0.32084112793632924,200.0
89646.4357758859,43172.7875947,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,200.0
89645.45619153244,43167.0043665,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,200.0
89645.45619153244,43166.64240611715,0.0,0.0,0.0,-0.47630559460319444,0.8792798078823927,200.0
89647.03746556757,43163.280842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,200.0
89649.02619,43161.6552037,0.0,0.0,0.0,-0.21225915536109857,0.9772134111673831,200.0
89651.7586664,43160.1117855,0.0,0.0,0.0,-0.19573755537508275,0.9806563156456937,200.0
89654.5054536,43159.9654832,0.0,0.0,0.0,-0.05278493969535571,0.9986059033178993,200.0
89656.2,43159.9077204,0.0,0.0,0.0,-0.05278493969535571,0.9986059033178993,200.0
89657.0,43159.9872176,0.0,0.0,0.0,-0.05278493969535571,0.9986059033178993,200.0
89657.4697214,43160.0658030,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,200.0
89659.0,43160.8855623,0.0,0.0,0.0,0.35102082374937327,0.9363676528449236,200.0
89660.3626944,43161.4702638,0.0,0.0,0.0,0.35102082374937327,0.9363676528449236,202.0
89661.3333333,43162.2103747,0.0,0.0,0.0,0.45102082374937327,0.8963676528449236,204.0
89662.0,43163.2598980,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,206.0
89663.0415384,43164.6999908,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,208.0
89663.4433917,43165.5022852,0.0,0.0,0.0,0.5110277742991312,0.8595641999844318,210.0
89664.1345049,43166.1937787,0.0,0.0,0.0,0.4247248455299929,0.9053224870671907,212.0
89664.4,43166.6594198,0.0,0.0,0.0,0.4247248455299929,0.9053224870671907,214.0
89665.25932178558,43167.7192144,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,216.0
89666.4,43168.8605201,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,218.0
89667.4,43170.0616204,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,218.0
89670.25635639616,43170.0764677,0.0,0.0,0.0,-0.2307436264170336,0.9730145830705296,220.0
89671.0,43170.1111111,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,222.0
89672.1466288,43170.2018106,0.0,0.0,0.0,-0.323006029562265,0.9463969066234427,222.0
89673.0,43170.0200527,0.0,0.0,0.0,-0.42447616441697544,0.9054391121670484,224.0
89673.5,43169.8448295,0.0,0.0,0.0,-0.42447616441697544,0.9054391121670484,224.0
89675.3262027,43169.1890151,0.0,0.0,0.0,-0.42447616441697544,0.9054391121670484,224.0
89677.2284359,43167.0005977,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,226.0
89677.9222222,43166.2024337,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,228.0
89678.7681197,43165.4118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,228.0
89679.5925565,43164.2496954,0.0,0.0,0.0,-0.7061737775748178,0.70803855535254,230.0
89682.8003982,43156.8762018,0.0,0.0,0.0,-0.8080324855597675,0.5891379314558723,232.0
89680.3977386,43152.4661426,0.0,0.0,0.0,-0.8853121205988576,0.46499725711100043,234.0
89679.7083911,43151.0154561,0.0,0.0,0.0,-0.9404983717076164,0.33979819424964897,236.0
89674.2028642,43147.6993879,0.0,0.0,0.0,-0.9739198258370323,0.22689242570338192,238.0
89671.1227492,43147.9789591,0.0,0.0,0.0,-0.9891849951871773,0.14667326033242728,240.0
89668.3292198,43147.9319041,0.0,0.0,0.0,-0.9971812764698786,0.07503000638346888,242.0
89666.2609214,43146.9744039,0.0,0.0,0.0,-0.9961427292799749,0.08774772306243922,244.0
89663.3324443,43145.8036501,0.0,0.0,0.0,-0.9961040565947387,0.08818564755959844,246.0
89660.56624102752,43144.69777050809,0.0,0.0,0.0,-0.9195406588245078,0.39299488135164085,248.0
89658.22659247309,43143.86474542671,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,8.333333333333334
89657.0352283,43140.8154564,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,8.333333333333334
89656.238542,43138.9077219,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,8.333333333333334
89656.10369295724,43135.68197608961,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,8.333333333333334
89656.39507132217,43133.052333130945,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,8.333333333333334
89656.31182036076,43130.26800529235,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,8.333333333333334
89655.56256170811,43127.400883294315,0.0,0.0,0.0,-0.8829995660205537,0.46937380242991167,8.333333333333334
89654.1702684,43124.3377092,0.0,0.0,0.0,-0.9546094490859497,0.29786036949520417,8.333333333333334
89651.77927132975,43122.98467914323,0.0,0.0,0.0,-0.9985232683338354,0.054325708425343025,8.333333333333334
89648.70052128557,43122.04867931021,0.0,0.0,0.0,-0.9999794267115556,0.00641452676576532,8.333333333333334
89645.284574808,43121.99250537539,0.0,0.0,0.0,-0.9999794267115556,0.00641452676576532,8.333333333333334
89642.0,43122.0,0.0,0.0,0.0,0.9622001654295769,0.27234324233822105,8.333333333333334
89640.0,43122.8,0.0,0.0,0.0,0.9622001654295769,0.27234324233822105,8.333333333333334
89638.08207722215,43123.21279718054,0.0,0.0,0.0,0.9622001654295769,0.27234324233822105,8.333333333333334
